pygame 2.1.2 (SDL 2.0.18, Python 3.9.7)
Hello from the pygame community. https://www.pygame.org/contribute.html
mu_r be_r mu_l be_l
3.7233847769864052 5.345262242772531 3.0964170969979126 4.187490930744903
3.0188392736850083 4.800647522461143 2.5492066520880794 3.5274606612463884
2.5426367721862437 4.4336850902113385 2.2579892851383776 3.1817342243374154
2.351061012545057 4.3265564198984485 2.3626870864694243 3.1982611972589896
2.4709508776727223 4.5871015277103915 2.7356195019425207 3.5481383573885705
2.7990932911666975 5.3538773663449 3.1607283451559227 4.324355188302688
3.2101262519457774 6.474509575410451 3.375299403588328 5.378546697899018
3.5624292527694825 7.373570978041229 3.4126114380966217 6.185834316570993
3.7189998079602047 7.630714941825669 3.3272330987576213 6.337015161346816
3.545356761260609 7.113876639935366 3.0236908864688727 5.696165485237957
3.1261008260249263 6.2929560848507755 2.6290706213890336 4.83555316004633
2.5921989832101473 5.435853071682427 2.31651187910229 4.086744300581725
2.3140183155041267 4.969621695729691 2.4141155927393383 3.8167431731865866
2.3020157809117476 4.757870069387309 2.844362146068718 3.788069267928468
2.594777963750939 4.8042152219700585 3.4458210870077086 3.910935643010457
3.0333659363678573 5.071273270453323 3.7868213947103877 4.1144718960613185
3.5995197787620277 5.486251071891778 3.8465180015664626 4.371809917058523
3.8374689120150185 5.628881636725244 3.63127143802859 4.402104700095349
3.7051699660626594 5.45191322528078 3.2255906945537953 4.183788253081677
3.1515943580765984 4.957898666333352 2.6407030147433397 3.7778145798948106
2.5987832176157935 4.532656576481076 2.2366692342893524 3.544199134676327
2.225652973096343 4.312555472343425 2.131329891553414 3.590916216241766
2.2362476979044006 4.439072329778264 2.4083947554642595 3.8954408334423483
2.501115309551201 4.804846395240753 2.877832161766675 4.314469833929494
2.9588817590563967 5.2752129838190855 3.39013379173918 4.740093264648592
3.5197074295731188 5.570995537157586 3.7851865023125333 4.962904901528072
3.9309238425380535 5.5229188524902355 3.9224730103158048 4.858888260115704
4.0283791606127455 5.123617214106199 3.6950585590375162 4.404369943691048
3.6392639006622853 4.625490170519132 3.128546818775103 3.8887539258444357
2.9666491810979627 4.245490668747311 2.461950038660072 3.5821119713509724
2.4988670041547976 4.197786906862931 2.1570322279403125 3.7025700239464063
2.4714593014098747 4.438206799622867 2.327102775518443 4.095224124135418
2.816693530312496 4.943106971133077 2.888614474893117 4.690535275924351
3.3705282490999395 5.467206732277219 3.555502865569751 5.1826163689878895
3.9456170656448766 5.707001697859757 4.049398002278423 5.310554359100714
4.308357391151364 5.551809632733194 4.176276288869536 5.042308680247284
4.419412171815904 5.13894376019632 3.963229695686557 4.525342288476516
4.236789216912719 4.6086573144988705 3.4081341831055165 3.895513438594943
3.9768914485618243 4.29664333182523 2.9078432893584023 3.52835901593859
3.7589177810920233 4.172099717587074 2.609118971369357 3.404580614154808
3.624673371492374 4.24191187297296 2.6775052514867395 3.5517030733609785
3.423103905011911 4.468637500833209 2.9525241528038046 3.9117912719812313
3.203821329815137 4.7381515712301026 3.15684370774213 4.277317833000543
3.0584199720155207 4.978400075932154 3.2120752663878585 4.539473025257364
3.1411493315479673 4.95719584545998 3.0898137225679907 4.443078714949506
3.326869168528702 4.712176629433348 2.9085105180994897 4.109600856827516
3.504901741268551 4.3553414554299446 2.6489515727498607 3.698361914532446
3.566094471571858 4.161627179179997 2.353223898672776 3.526477447384921
3.540929634376143 4.215190334931173 2.1326421554939308 3.634805725228908
3.414856333681494 4.505100606513877 2.027493387894567 3.990253684025819
3.154559732205331 4.945507672490425 2.1185660927942105 4.484094833689767
2.87718598447589 5.322830201031671 2.293255952780214 4.89705042334197
2.6656329478227585 5.554648151083843 2.491608970272882 5.137593273350973
2.7231851248413816 5.443527893603156 2.619050019572165 4.955325410221603
3.047060695392057 5.111673319312186 2.664143592666279 4.46878545522504
3.5283523092811238 4.767575112323711 2.633784108004707 3.9501296909234043
4.1795067313292105 4.451991049613992 2.5063091126179513 3.495137644024425
4.7046459606095965 4.237139468228241 2.3353779654265505 3.277354074347061
4.821626157277056 4.117112650728336 2.2404029740866007 3.254955209194699
4.438874499266871 4.037897496611816 2.2609539225277837 3.3363958715594153
3.7016926889067756 3.96831466551006 2.3815495364871215 3.392537240065125
3.1025849700658195 3.878049429908039 2.477910312342672 3.3219980493945758
