pygame 2.1.2 (SDL 2.0.18, Python 3.9.7)
Hello from the pygame community. https://www.pygame.org/contribute.html
mu_r be_r mu_l be_l
2.518359153782737 3.1309088480553093 2.4141150167681147 1.3703736182251613
2.32181941144574 2.8171188227093467 2.129006794874071 1.4950143525236075
1.89578888257684 2.8733797572107993 1.613157385987922 1.5744247810988603
1.5418354984483993 3.2594806448237206 1.2162324950680796 1.5950960496165858
1.4254234475138379 3.7002017932252005 1.1730789461854836 1.5957330212726657
1.4941951011184034 4.066097231869311 1.4381426004154232 1.5815882881467118
1.680222009308532 4.069725438817487 1.824320314813606 1.5220441814901464
1.9125148648186954 3.6823580531427 2.250436681268844 1.4182530766192607
2.043035192806162 3.1727358865415787 2.5571016148117764 1.3668689726966217
2.016035015903183 2.662195028827152 2.6964326124495623 1.4291670080465102
1.8460511831087463 2.467609683444606 2.5164139713489293 1.5742464002962548
1.6248876360714126 2.562253156281633 2.0807787382444904 1.7377132622075222
1.415699763052975 2.9663445346764123 1.4875995817361987 1.8862917747500554
1.3181612188286462 3.42829435783905 1.12111678100488 1.964972594823648
1.3253906832641662 3.8455750128878927 1.0169985982027758 1.9741262644376836
1.4861663968927508 3.896059796043036 1.2619868137589032 1.8530867577658499
1.718352068218339 3.5823270347464984 1.6808269700623164 1.6622804509693627
1.9501715772705506 2.974938592553638 2.213040234725015 1.459318036814412
1.9685736336369302 2.382873785169223 2.524811829842304 1.3874454145529507
1.7485742393583408 2.0941504558722404 2.376150097658952 1.4392046900405384
1.4841170007938775 2.0447314927762017 1.9633194449212086 1.4967675646437224
1.237472020850157 2.1233303865995197 1.4195483102343376 1.5246569283421256
1.124912853321048 2.2468373969766753 1.0932534442549575 1.525841556694001
1.093202874257692 2.3954658879684954 0.9824527276554492 1.5173989378794466
1.108754435674455 2.4666652127300837 1.0892547571354503 1.4893556730259034
1.127053185612336 2.417199765285617 1.3555818506563007 1.4258468107984912
1.1267363686565794 2.2705738463889555 1.6204556479419945 1.3729058780610728
1.1294413100741565 2.07690790735329 1.85647684076532 1.3604143077945916
1.1638973670314445 1.9726472830715136 1.9345239719294796 1.3984269839518353
1.2510075191890102 1.9670622051510083 1.8638362533599278 1.4752802592978955
1.3633758527101123 2.0653849136193783 1.688422208044075 1.5787631211720115
1.4712330096193953 2.231252464005468 1.5272723881295738 1.7200533270348515
1.5373430974585616 2.358701617087384 1.5131621597863114 1.8113451770365128
1.5912052806225385 2.4302909411331037 1.6649065599367714 1.7973814247133482
1.612366912573892 2.399038280431383 1.8905243426818978 1.665704184364233
1.5942123326300977 2.281734303415408 2.1346335419548987 1.4728440014411373
1.5397663314847003 2.1390569782651068 2.2512132316155693 1.361366586203903
1.487767685193442 2.0267628614495385 2.2212280099008512 1.3588042175383874
1.4401769881466175 1.9290983556596728 2.057552905137959 1.4346594743231023
1.4056732052033265 1.9086095522571018 1.8091010277945418 1.5852618285576074
1.3864244126191303 1.9962963322063911 1.5774093576677701 1.7944062113371353
1.3941832286126459 2.0985819000394246 1.4982988695333346 1.9278236353936624
1.4431935201555288 2.1014159468020517 1.6340674505693922 1.8665816576763183
1.512841856142589 1.9497754243069398 1.9255336571932904 1.5991629896042001
1.592336819029793 1.6774668583989272 2.332933095236012 1.17921831315232
1.620625610460483 1.5185693399115778 2.536859072144131 0.9499576307303991
1.6226357292270248 1.4578110796425603 2.5342104530755254 0.907526305511331
1.6344223717084971 1.4822956233760372 2.3336091794911074 1.073245657688594
1.6503077952630276 1.5627586421364135 2.058575485345229 1.3788985456443414
1.6258482524535514 1.6828132715542965 1.8369501155270738 1.682151838917549
1.5541545993566546 1.8319525027314647 1.6768145407892807 1.92207333565374
1.5111088645196031 1.8783106263726954 1.6847176816249583 1.8830209229642991
1.5517694409342402 1.7700771047356814 1.8514777101301725 1.57910877876083
1.6297918329770775 1.6187949052809212 2.0469385558944575 1.2736576482728288
1.7041467207501955 1.4885683803272707 2.218909514242757 1.0844017191520101
1.727433536585103 1.440273079746769 2.258003046044336 1.1331452975262746
